brand,model,transmission,make_year,fuel_type,engine_capacity(CC),km_driven,ownership,price,overall_cost,has_insurance,spare_key,reg_year_only
10,374,1,2019,3,799.0,64736.0,1,352000,6882.0,0.0,0,2019.0
2,347,1,2012,3,1198.0,32864.0,2,343000,11392.0,0.0,0,2012.0
2,142,0,2019,3,1497.0,33869.0,1,1032000,19643.0,0.0,0,2019.0
3,422,1,2019,3,1086.0,43454.0,1,467000,9121.0,0.0,0,2019.0
3,174,0,2019,3,1591.0,43518.0,2,1067000,20309.0,0.0,1,2019.0
1,220,1,2016,3,1499.0,93059.0,1,583000,11398.0,0.0,1,2016.0
10,367,1,2019,3,999.0,24330.0,2,456000,8922.0,0.0,1,2019.0
12,485,1,2023,3,1199.0,14518.0,1,895000,17036.0,0.0,1,2023.0
12,6,1,2020,3,1199.0,45019.0,2,693000,13555.0,0.0,0,2020.0
6,780,0,2023,3,1997.0,16638.0,1,1831000,34851.0,0.0,1,2023.0
0,510,1,2019,3,799.0,66264.0,1,256000,5005.0,0.0,0,2019.0
2,142,0,2018,3,1497.0,29977.0,2,940000,17892.0,0.0,0,2018.0
2,342,1,2017,3,1199.0,55339.0,2,578000,11306.0,0.0,0,2017.0
7,472,0,2019,3,998.0,30598.0,1,510000,9971.0,0.0,0,2019.0
7,526,1,2016,1,1248.0,78922.0,2,691000,13506.0,0.0,0,2016.0
2,42,1,2016,3,1198.0,73832.0,2,427000,8352.0,0.0,0,2016.0
7,101,0,2017,3,998.0,30005.0,2,409000,7996.0,0.0,0,2017.0
2,61,0,2018,3,1497.0,81415.0,1,850000,16179.0,0.0,0,2018.0
9,401,0,2017,3,1198.0,35474.0,2,491000,9603.0,0.0,1,2017.0
2,140,0,2017,3,1497.0,124446.0,1,726000,16149.0,0.0,0,2017.0
7,69,0,2017,3,1197.0,79589.0,1,617000,12069.0,0.0,0,2017.0
10,188,1,2014,1,1197.0,73399.0,1,550000,14481.0,0.0,0,2014.0
7,199,1,2019,3,1197.0,58029.0,1,662000,12942.0,0.0,0,2019.0
7,244,1,2012,1,1248.0,113536.0,1,559000,26317.0,0.0,1,2012.0
6,759,0,2021,3,1197.0,7931.0,1,942000,17936.0,0.0,1,2021.0
3,811,1,2019,3,1197.0,73607.0,1,681000,13314.0,0.0,0,2019.0
7,617,1,2014,3,1197.0,56168.0,1,516000,11478.0,0.0,0,2014.0
3,165,0,2021,3,1353.0,21027.0,1,1766000,33605.0,0.0,0,2021.0
2,142,0,2019,3,1497.0,32479.0,2,986000,18768.0,0.0,0,2019.0
5,572,0,2022,1,1493.0,18623.0,1,1383000,26320.0,0.0,0,2022.0
11,354,0,2022,3,1498.0,20282.0,1,1754000,33390.0,0.0,0,2022.0
3,167,1,2019,3,1591.0,60704.0,1,1026000,19529.0,0.0,0,2019.0
2,343,0,2017,3,1199.0,68331.0,3,523000,10223.0,0.0,0,2017.0
3,705,1,2018,3,1591.0,55600.0,2,784000,15320.0,0.0,0,2018.0
10,378,1,2021,3,799.0,26104.0,2,436000,8524.0,0.0,0,2021.0
3,17,0,2022,3,1197.0,9393.0,2,755000,14756.0,0.0,0,2022.0
7,336,0,2023,3,1197.0,5090.0,1,754000,14741.0,0.0,0,2023.0
3,809,1,2012,1,1396.0,102029.0,1,388000,18265.0,0.0,0,2012.0
2,348,1,2020,3,1199.0,62299.0,1,737000,14408.0,0.0,0,2020.0
12,637,1,2020,3,1199.0,27603.0,1,640000,12512.0,0.0,0,2020.0
7,107,1,2018,3,1373.0,45811.0,2,707000,13828.0,0.0,0,2018.0
3,240,1,2012,3,814.0,37095.0,1,245000,8137.0,0.0,0,2012.0
7,102,0,2018,3,998.0,95626.0,2,428000,8367.0,0.0,0,2018.0
10,645,1,2019,3,999.0,70228.0,1,559000,10925.0,0.0,1,2019.0
3,402,1,2021,3,998.0,26797.0,2,1008000,19186.0,0.0,1,2021.0
9,399,1,2016,3,1198.0,87764.0,1,326000,6373.0,0.0,0,2016.0
12,638,0,2018,3,1199.0,57190.0,1,556000,10870.0,0.0,0,2018.0
3,229,1,2016,1,1396.0,76454.0,3,582000,11378.0,0.0,0,2016.0
7,102,0,2018,3,998.0,43407.0,1,474000,9267.0,0.0,0,2018.0
7,536,1,2021,3,998.0,31209.0,1,481000,9399.0,0.0,1,2021.0
5,569,1,2022,3,998.0,9477.0,1,1211000,23050.0,0.0,0,2022.0
0,512,1,2018,3,999.0,35098.0,1,293000,5725.0,0.0,0,2018.0
13,260,1,2012,1,1364.0,123224.0,2,375000,17653.0,0.0,1,2012.0
5,546,0,2019,3,1353.0,60467.0,1,1327000,25258.0,0.0,1,2019.0
3,174,0,2019,3,1591.0,37657.0,1,1159000,22060.0,0.0,0,2019.0
3,179,0,2016,1,1582.0,93290.0,1,904000,17207.0,0.0,0,2016.0
7,126,0,2016,3,1373.0,96520.0,2,545000,10655.0,0.0,0,2016.0
2,348,1,2020,3,1199.0,43394.0,1,781000,15275.0,0.0,1,2020.0
3,308,0,2018,3,1197.0,44868.0,2,560000,10956.0,0.0,0,2018.0
3,689,1,2021,3,998.0,16920.0,1,928000,17664.0,0.0,1,2021.0
10,381,1,2021,3,999.0,32889.0,1,455000,8897.0,0.0,0,2021.0
7,101,0,2017,3,998.0,113666.0,1,420000,9343.0,0.0,0,2017.0
3,417,1,2019,3,1086.0,33609.0,2,417000,8152.0,0.0,0,2019.0
10,381,1,2020,3,999.0,87693.0,1,422000,8242.0,0.0,0,2020.0
0,515,1,2020,3,799.0,39739.0,1,349000,6823.0,0.0,0,2020.0
10,378,1,2017,3,799.0,48581.0,3,301000,5887.0,0.0,0,2017.0
10,367,1,2021,3,999.0,41729.0,1,463000,9047.0,0.0,0,2021.0
7,31,0,2023,3,998.0,6675.0,2,568000,11112.0,0.0,0,2023.0
12,450,0,2022,3,1199.0,15617.0,1,1138000,21661.0,0.0,0,2022.0
8,320,1,2021,3,1451.0,13989.0,1,1569000,29864.0,0.0,0,2021.0
5,568,0,2022,3,998.0,19749.0,1,1231000,23429.0,0.0,0,2022.0
7,743,0,2016,3,998.0,23912.0,2,416000,8133.0,0.0,0,2016.0
2,140,0,2020,3,1497.0,41750.0,1,1090000,20743.0,0.0,0,2020.0
0,517,1,2017,3,999.0,32591.0,2,245000,4790.0,0.0,0,2017.0
7,103,1,2021,3,998.0,8254.0,1,588000,11496.0,0.0,0,2021.0
2,44,0,2018,3,1498.0,59863.0,1,682000,13331.0,0.0,0,2018.0
3,174,0,2019,3,1591.0,51652.0,1,1131000,21528.0,0.0,1,2019.0
7,104,0,2021,3,998.0,45807.0,1,648000,12669.0,0.0,0,2021.0
3,415,1,2019,3,1086.0,55677.0,1,480000,9381.0,0.0,0,2019.0
2,342,1,2016,3,1199.0,54782.0,1,551000,10772.0,0.0,0,2016.0
3,806,1,2012,3,1197.0,75384.0,2,290000,9632.0,0.0,0,2012.0
2,343,0,2017,3,1199.0,57291.0,1,600000,11730.0,0.0,0,2017.0
7,104,0,2021,3,998.0,20405.0,1,646000,12624.0,0.0,1,2021.0
12,628,0,2023,3,1197.0,7402.0,1,750000,14663.0,0.0,0,2023.0
5,543,0,2021,3,1353.0,30378.0,1,1570000,29889.0,0.0,0,2021.0
10,189,1,2014,1,1461.0,80944.0,2,556000,14642.0,0.0,0,2014.0
7,1,1,2012,3,998.0,71079.0,1,280000,9300.0,0.0,0,2012.0
2,343,0,2017,3,1199.0,37652.0,1,667000,13040.0,0.0,0,2017.0
10,184,0,2019,1,1461.0,47148.0,1,875000,16657.0,0.0,0,2019.0
7,66,0,2018,3,1197.0,19161.0,2,703000,13739.0,0.0,0,2018.0
3,158,1,2016,3,1591.0,48665.0,2,830000,15807.0,0.0,0,2016.0
3,241,1,2014,3,814.0,97619.0,2,254000,5650.0,0.0,0,2014.0
3,306,1,2015,3,1197.0,93513.0,1,392000,7664.0,0.0,0,2015.0
7,611,1,2012,3,1197.0,97699.0,1,388000,12878.0,0.0,0,2012.0
7,23,1,2013,3,796.0,46661.0,1,255000,6715.0,0.0,0,2013.0
10,192,1,2017,3,1498.0,67614.0,2,674000,13177.0,0.0,0,2017.0
3,297,1,2016,3,1197.0,42552.0,1,464000,9071.0,0.0,0,2016.0
2,45,1,2018,3,1199.0,86555.0,1,597000,11671.0,0.0,0,2018.0
7,27,1,2016,3,998.0,19613.0,2,332000,6491.0,0.0,0,2016.0
7,112,1,2018,3,1462.0,42483.0,1,683000,13348.0,0.0,0,2018.0
5,570,1,2022,3,998.0,19669.0,1,1165000,22175.0,0.0,0,2022.0
3,171,1,2019,1,1582.0,75395.0,1,1142000,21737.0,0.0,1,2019.0
7,92,1,2016,3,998.0,77365.0,1,391000,7644.0,0.0,0,2016.0
7,26,1,2011,3,998.0,74886.0,1,232000,10921.0,0.0,0,2011.0
7,611,1,2015,3,1197.0,40348.0,2,483000,9443.0,0.0,0,2015.0
2,140,0,2017,3,1497.0,39311.0,1,855000,16274.0,0.0,0,2017.0
6,761,1,2021,3,1197.0,6528.0,1,1122000,21351.0,0.0,0,2021.0
7,100,1,2018,3,998.0,93813.0,1,426000,8328.0,0.0,0,2018.0
7,202,0,2019,3,1197.0,28533.0,2,690000,13481.0,0.0,1,2019.0
12,453,0,2021,3,1199.0,28606.0,2,1087000,20681.0,0.0,1,2021.0
7,602,1,2013,3,1197.0,59700.0,3,414000,10897.0,0.0,0,2013.0
5,85,1,2022,3,1353.0,40953.0,1,1476000,28094.0,0.0,1,2022.0
3,180,0,2016,3,1591.0,94859.0,1,854000,16255.0,0.0,0,2016.0
3,225,1,2017,3,1197.0,51852.0,2,633000,12375.0,0.0,0,2017.0
8,309,1,2022,1,1956.0,15431.0,1,2016000,38373.0,0.0,0,2022.0
3,422,1,2021,3,1086.0,23972.0,1,554000,10835.0,0.0,0,2021.0
10,381,1,2019,3,1197.0,20725.0,1,442000,8635.0,0.0,0,2019.0
7,611,1,2011,3,1197.0,96506.0,1,351000,16523.0,0.0,0,2011.0
10,383,0,2022,3,999.0,19430.0,1,532000,10398.0,0.0,0,2022.0
3,304,0,2017,3,1197.0,46108.0,2,520000,10166.0,0.0,0,2017.0
5,583,1,2022,3,998.0,14039.0,1,1158000,22049.0,0.0,0,2022.0
3,229,1,2016,1,1396.0,86715.0,1,666000,13020.0,0.0,0,2016.0
7,255,0,2023,3,1462.0,11045.0,1,1323000,25178.0,0.0,0,2023.0
7,611,1,2011,3,1197.0,64003.0,1,361000,17002.0,0.0,0,2011.0
10,381,1,2019,3,1197.0,23569.0,1,387000,7572.0,0.0,0,2019.0
3,297,1,2018,3,1197.0,92759.0,1,495000,9677.0,0.0,0,2018.0
3,158,1,2016,3,1591.0,89371.0,1,803000,15283.0,0.0,0,2016.0
10,181,0,2017,1,1461.0,60774.0,2,802000,15265.0,0.0,1,2017.0
0,512,1,2018,3,999.0,42955.0,1,276000,5398.0,0.0,1,2018.0
5,89,1,2023,3,1482.0,10235.0,1,1266000,24097.0,0.0,1,2023.0
12,452,0,2020,3,1199.0,38575.0,1,986000,18768.0,0.0,0,2020.0
3,298,0,2016,3,1197.0,93065.0,1,439000,8591.0,0.0,0,2016.0
12,450,0,2022,3,1199.0,11001.0,2,1111000,21147.0,0.0,1,2022.0
11,499,0,2016,3,1598.0,35390.0,2,653000,12774.0,0.0,0,2016.0
12,439,1,2021,3,1199.0,19430.0,2,961000,18292.0,0.0,1,2021.0
7,207,0,2022,3,1197.0,24567.0,1,831000,15826.0,0.0,0,2022.0
3,180,0,2017,3,1591.0,80561.0,2,873000,16608.0,0.0,0,2017.0
3,306,1,2015,3,1197.0,36318.0,1,458000,8961.0,0.0,0,2015.0
3,808,1,2013,3,1197.0,66228.0,2,404000,10639.0,0.0,0,2013.0
6,774,1,2014,1,2179.0,87735.0,2,770000,20274.0,0.0,0,2014.0
10,371,0,2023,3,999.0,3996.0,1,601000,11750.0,0.0,0,2023.0
7,536,1,2022,3,1197.0,11295.0,2,491000,9589.0,0.0,0,2022.0
7,76,1,2017,3,1197.0,23573.0,1,643000,12571.0,0.0,0,2017.0
12,454,0,2020,3,1199.0,59046.0,1,974000,18545.0,0.0,0,2020.0
3,816,1,2014,3,1197.0,69425.0,2,438000,9752.0,0.0,0,2014.0
9,401,0,2014,3,1198.0,82542.0,1,359000,7986.0,0.0,0,2014.0
7,611,1,2011,3,1197.0,104553.0,1,338000,15911.0,0.0,0,2011.0
12,460,0,2022,3,1197.0,28971.0,1,1170000,22270.0,0.0,0,2022.0
10,375,1,2017,3,999.0,30823.0,1,338000,6608.0,0.0,0,2017.0
7,26,1,2014,3,998.0,49599.0,1,293000,6518.0,0.0,1,2014.0
2,48,0,2018,1,1498.0,79803.0,2,666000,13025.0,0.0,0,2018.0
7,472,0,2023,3,998.0,8230.0,1,707000,13822.0,0.0,0,2023.0
10,182,1,2014,1,1461.0,64937.0,1,598000,15742.0,0.0,0,2014.0
10,381,1,2019,3,999.0,45725.0,2,389000,7600.0,0.0,0,2019.0
3,298,0,2015,3,1197.0,80638.0,2,428000,8367.0,0.0,1,2015.0
3,294,1,2016,3,1197.0,24183.0,1,528000,10323.0,0.0,0,2016.0
12,588,1,2022,1,1956.0,39627.0,1,1910000,36355.0,0.0,0,2022.0
3,297,1,2017,3,1197.0,60620.0,1,488000,9540.0,0.0,0,2017.0
12,442,1,2022,3,1199.0,30058.0,1,1181000,22479.0,0.0,0,2022.0
5,569,1,2020,3,998.0,32712.0,2,1014000,19301.0,0.0,0,2020.0
7,125,1,2016,3,1373.0,68199.0,2,602000,11761.0,0.0,0,2016.0
7,107,1,2017,3,1373.0,43129.0,1,670000,13089.0,0.0,0,2017.0
7,108,1,2022,3,1462.0,14772.0,1,950000,18082.0,0.0,0,2022.0
3,301,1,2017,3,1197.0,69760.0,2,425000,8309.0,0.0,0,2017.0
3,180,0,2016,3,1591.0,97183.0,1,837000,15932.0,0.0,0,2016.0
7,331,0,2021,3,1197.0,29003.0,1,755000,14754.0,0.0,0,2021.0
3,687,1,2021,3,998.0,17981.0,1,1059000,20157.0,0.0,0,2021.0
12,452,0,2022,3,1199.0,13619.0,1,1225000,23325.0,0.0,0,2022.0
10,382,0,2023,3,999.0,1343.0,2,602000,11769.0,0.0,0,2023.0
3,294,1,2016,3,1197.0,41208.0,1,517000,10107.0,0.0,0,2016.0
7,66,0,2017,3,1197.0,22358.0,1,712000,13920.0,0.0,0,2017.0
9,399,1,2015,3,1198.0,59365.0,1,352000,6882.0,0.0,0,2015.0
3,297,1,2018,3,1197.0,91312.0,1,510000,9971.0,0.0,0,2018.0
7,94,0,2019,3,998.0,28264.0,2,528000,10323.0,0.0,0,2019.0
7,251,1,2018,1,1248.0,69668.0,1,974000,18539.0,0.0,0,2018.0
10,187,1,2015,1,1461.0,105373.0,1,605000,13458.0,0.0,0,2015.0
7,69,0,2021,3,1197.0,19123.0,1,811000,15436.0,0.0,0,2021.0
6,763,1,2019,1,1497.0,35712.0,2,1032000,19651.0,0.0,1,2019.0
7,92,1,2017,3,998.0,37599.0,1,467000,9138.0,0.0,0,2017.0
7,125,1,2015,3,1373.0,97889.0,2,575000,11241.0,0.0,0,2015.0
3,803,1,2011,3,1086.0,70589.0,2,240000,11298.0,0.0,0,2011.0
7,29,0,2023,3,998.0,3136.0,1,544000,10635.0,0.0,0,2023.0
12,799,0,2015,1,1248.0,79684.0,1,452000,10054.0,0.0,1,2015.0
7,127,1,2016,3,1373.0,34800.0,2,638000,12473.0,0.0,0,2016.0
3,294,1,2016,3,1197.0,49862.0,1,511000,9990.0,0.0,0,2016.0
3,420,0,2019,3,1086.0,52278.0,1,514000,10058.0,0.0,0,2019.0
2,45,1,2019,3,1199.0,25138.0,1,705000,13789.0,0.0,0,2019.0
11,506,0,2017,1,1498.0,95524.0,1,878000,16712.0,0.0,1,2017.0
3,308,0,2019,3,1197.0,73192.0,1,593000,11588.0,0.0,0,2019.0
3,226,1,2016,3,1197.0,71357.0,1,646000,12625.0,0.0,0,2016.0
10,383,0,2020,3,999.0,38494.0,1,477000,9329.0,0.0,0,2020.0
12,672,0,2023,3,1199.0,10526.0,1,777000,15194.0,0.0,0,2023.0
7,76,1,2017,3,1197.0,48247.0,1,639000,12496.0,0.0,0,2017.0
7,69,0,2017,3,1197.0,74601.0,1,617000,12069.0,0.0,0,2017.0
12,8,1,2021,3,1199.0,25012.0,1,870000,16560.0,0.0,0,2021.0
7,536,1,2021,3,998.0,34267.0,2,439000,8592.0,0.0,0,2021.0
2,42,1,2017,3,1198.0,47200.0,1,531000,10385.0,0.0,0,2017.0
6,762,0,2023,3,1197.0,5990.0,1,1257000,23920.0,0.0,1,2023.0
7,33,1,2020,3,796.0,2598.0,1,372000,7265.0,0.0,0,2020.0
7,101,0,2016,3,998.0,51729.0,1,454000,8883.0,0.0,0,2016.0
7,741,1,2011,3,998.0,34408.0,2,277000,13031.0,0.0,1,2011.0
5,565,0,2022,1,1493.0,43707.0,2,1698000,32320.0,0.0,0,2022.0
7,94,0,2015,3,998.0,52643.0,1,404000,7898.0,0.0,0,2015.0
10,364,1,2018,3,999.0,47928.0,1,398000,7781.0,0.0,0,2018.0
2,80,1,2012,3,1198.0,143991.0,1,269000,8935.0,0.0,0,2012.0
3,18,0,2020,1,1186.0,49985.0,2,794000,15519.0,0.0,0,2020.0
7,245,1,2013,3,1373.0,51980.0,1,588000,15493.0,0.0,0,2013.0
7,104,0,2021,3,998.0,25548.0,1,671000,13118.0,0.0,1,2021.0
3,297,1,2017,3,1197.0,40780.0,1,507000,9912.0,0.0,0,2017.0
12,461,0,2020,3,1199.0,54681.0,1,918000,17480.0,0.0,0,2020.0
3,297,1,2015,3,1197.0,50784.0,1,484000,9466.0,0.0,0,2015.0
7,611,1,2016,3,1197.0,92639.0,2,538000,10524.0,0.0,0,2016.0
7,121,0,2018,3,1373.0,50334.0,2,697000,13626.0,0.0,0,2018.0
3,239,1,2011,3,814.0,58637.0,1,219000,10309.0,0.0,0,2011.0
7,101,0,2021,3,1197.0,20754.0,1,595000,11631.0,0.0,0,2021.0
2,132,1,2012,3,1497.0,87836.0,2,458000,15212.0,0.0,0,2012.0
10,643,1,2023,3,999.0,20332.0,1,780000,15254.0,0.0,0,2023.0
3,800,1,2013,3,1197.0,61285.0,1,384000,10102.0,0.0,0,2013.0
10,370,0,2021,3,999.0,29584.0,1,539000,10533.0,0.0,0,2021.0
7,741,1,2016,3,998.0,30478.0,1,397000,7758.0,0.0,0,2016.0
3,306,1,2015,3,1197.0,60972.0,2,421000,8238.0,0.0,1,2015.0
3,180,0,2017,3,1591.0,40475.0,1,1025000,19510.0,0.0,1,2017.0
7,95,0,2016,3,998.0,38929.0,2,480000,9386.0,0.0,0,2016.0
3,306,1,2019,3,1197.0,51615.0,1,544000,10635.0,0.0,0,2019.0
7,611,1,2015,3,1197.0,34717.0,1,546000,10669.0,0.0,0,2015.0
3,230,1,2016,3,1197.0,55009.0,2,508000,9934.0,0.0,0,2016.0
7,106,0,2019,3,1462.0,49968.0,1,848000,16141.0,0.0,0,2019.0
3,303,1,2017,3,1197.0,34496.0,1,491000,9599.0,0.0,0,2017.0
3,806,1,2013,3,1197.0,55303.0,2,323000,8506.0,0.0,0,2013.0
3,691,0,2019,3,998.0,21881.0,1,964000,18349.0,0.0,1,2019.0
7,92,1,2016,3,998.0,29309.0,2,440000,8610.0,0.0,1,2016.0
3,298,0,2015,3,1197.0,47369.0,1,480000,9384.0,0.0,0,2015.0
3,226,1,2016,3,1197.0,37075.0,1,666000,13017.0,0.0,0,2016.0
7,530,1,2019,3,998.0,44848.0,1,395000,7719.0,0.0,0,2019.0
3,793,1,2017,3,1197.0,55733.0,1,576000,11267.0,0.0,0,2017.0
7,68,1,2017,3,1197.0,57103.0,1,663000,12957.0,0.0,0,2017.0
6,762,0,2022,3,1197.0,11911.0,1,1173000,22329.0,0.0,1,2022.0
5,572,0,2021,1,1493.0,27903.0,1,1270000,24173.0,0.0,0,2021.0
10,383,0,2021,3,999.0,14078.0,1,512000,10011.0,0.0,0,2021.0
5,569,1,2022,3,998.0,11338.0,1,1190000,22651.0,0.0,0,2022.0
7,532,0,2020,3,998.0,18350.0,2,432000,8448.0,0.0,0,2020.0
13,260,1,2012,1,1364.0,115572.0,3,350000,16465.0,0.0,0,2012.0
12,438,1,2022,3,1199.0,15749.0,1,1158000,22041.0,0.0,1,2022.0
7,536,1,2020,3,998.0,21196.0,1,433000,8465.0,0.0,0,2020.0
3,422,1,2019,3,1086.0,43255.0,1,459000,8974.0,0.0,0,2019.0
7,66,0,2018,3,1197.0,24368.0,2,694000,13568.0,0.0,0,2018.0
5,542,1,2022,3,1353.0,23020.0,1,1590000,30264.0,0.0,0,2022.0
2,343,0,2015,3,1199.0,55600.0,2,564000,11026.0,0.0,0,2015.0
7,101,0,2018,3,998.0,35370.0,1,516000,10082.0,0.0,0,2018.0
2,79,1,2015,3,1198.0,70281.0,2,379000,7414.0,0.0,0,2015.0
7,95,0,2016,3,998.0,62447.0,1,436000,8524.0,0.0,0,2016.0
3,306,1,2018,3,1197.0,11853.0,1,594000,11608.0,0.0,1,2018.0
7,30,1,2022,3,998.0,13847.0,1,476000,9306.0,0.0,1,2022.0
6,763,1,2021,1,1497.0,38811.0,2,1066000,20290.0,0.0,0,2021.0
2,137,1,2013,3,1497.0,103965.0,2,447000,11766.0,0.0,0,2013.0
5,538,1,2022,3,1353.0,8827.0,1,1637000,31159.0,0.0,0,2022.0
3,241,1,2017,3,814.0,21454.0,1,367000,7183.0,0.0,0,2017.0
3,294,1,2016,3,1197.0,74972.0,2,467000,9130.0,0.0,0,2016.0
7,743,0,2017,3,998.0,84182.0,2,418000,8180.0,0.0,0,2017.0
5,568,0,2020,3,998.0,33714.0,2,1075000,20462.0,0.0,0,2020.0
7,95,0,2016,3,998.0,62383.0,1,437000,8543.0,0.0,0,2016.0
7,474,0,2019,3,1197.0,16416.0,2,574000,11222.0,0.0,0,2019.0
3,306,1,2018,3,1197.0,31709.0,1,553000,10811.0,0.0,0,2018.0
5,569,1,2020,3,998.0,31141.0,1,1064000,20252.0,0.0,1,2020.0
7,618,0,2019,3,1197.0,34361.0,2,679000,13275.0,0.0,0,2019.0
12,670,0,2017,3,1199.0,35894.0,1,492000,9619.0,0.0,0,2017.0
7,605,1,2015,3,1197.0,30728.0,1,574000,11222.0,0.0,0,2015.0
7,36,1,2021,3,796.0,29878.0,2,379000,7416.0,0.0,0,2021.0
10,369,0,2017,3,999.0,16333.0,1,409000,7997.0,0.0,0,2017.0
3,418,0,2021,3,1086.0,21104.0,1,557000,10881.0,0.0,0,2021.0
6,776,0,2018,1,2179.0,67919.0,1,1253000,23850.0,0.0,1,2018.0
10,644,0,2022,3,999.0,5146.0,1,716000,13998.0,0.0,1,2022.0
7,102,0,2016,3,998.0,39987.0,2,442000,8632.0,0.0,0,2016.0
12,666,1,2016,3,1199.0,70208.0,2,372000,7273.0,0.0,0,2016.0
7,611,1,2015,3,1197.0,66341.0,2,538000,10527.0,0.0,0,2015.0
3,409,1,2021,3,998.0,26841.0,1,1032000,19639.0,0.0,0,2021.0
7,71,1,2022,3,1197.0,9426.0,1,765000,14964.0,0.0,0,2022.0
3,792,1,2014,3,1197.0,65685.0,1,387000,8609.0,0.0,1,2014.0
2,140,0,2015,3,1497.0,83630.0,2,599000,11711.0,0.0,0,2015.0
7,520,1,2011,1,1248.0,72673.0,1,357000,31740.0,0.0,0,2011.0
3,158,1,2016,3,1591.0,54309.0,1,820000,15608.0,0.0,1,2016.0
12,798,1,2017,3,1193.0,53944.0,1,416000,8133.0,0.0,0,2017.0
10,190,1,2018,1,1461.0,29232.0,1,851000,16205.0,0.0,0,2018.0
6,772,0,2020,1,2179.0,59594.0,1,1535000,29217.0,0.0,1,2020.0
3,226,1,2018,3,1197.0,81961.0,1,657000,12844.0,0.0,0,2018.0
5,84,1,2022,3,1353.0,20460.0,2,1519000,28913.0,0.0,0,2022.0
14,625,1,2022,3,999.0,7749.0,1,1429000,27200.0,0.0,0,2022.0
1,212,1,2013,1,1498.0,68381.0,1,531000,17637.0,0.0,0,2013.0
5,546,0,2019,3,1353.0,29077.0,1,1472000,28012.0,0.0,1,2019.0
5,85,1,2022,3,1353.0,20581.0,1,1544000,29389.0,0.0,0,2022.0
7,94,0,2014,3,998.0,44535.0,1,372000,8270.0,0.0,0,2014.0
7,602,1,2012,3,1197.0,104807.0,3,348000,11548.0,0.0,0,2012.0
7,199,1,2018,3,1197.0,19437.0,1,646000,12629.0,0.0,0,2018.0
3,306,1,2018,3,1197.0,4893.0,1,558000,10917.0,0.0,0,2018.0
12,664,1,2017,3,1199.0,67872.0,2,397000,7761.0,0.0,0,2017.0
10,644,0,2022,3,999.0,35860.0,1,665000,13001.0,0.0,0,2022.0
9,651,1,2013,3,1598.0,101262.0,2,433000,11403.0,0.0,0,2013.0
7,94,0,2014,3,998.0,10558.0,1,397000,8825.0,0.0,0,2014.0
7,611,1,2015,3,1197.0,74945.0,3,453000,8856.0,0.0,0,2015.0
7,200,0,2022,3,1197.0,16023.0,1,739000,14448.0,0.0,1,2022.0
7,25,1,2014,3,998.0,63792.0,1,263000,5841.0,0.0,0,2014.0
7,618,0,2019,3,1197.0,21955.0,1,676000,13216.0,0.0,0,2019.0
5,544,0,2022,1,1493.0,28064.0,2,1759000,33481.0,0.0,0,2022.0
7,534,0,2023,3,998.0,7370.0,1,632000,12356.0,0.0,1,2023.0
7,94,0,2014,3,998.0,71320.0,1,364000,8097.0,0.0,0,2014.0
3,706,0,2018,3,1591.0,19936.0,1,952000,18120.0,0.0,0,2018.0
5,568,0,2020,3,998.0,54309.0,1,1076000,20481.0,0.0,0,2020.0
9,650,1,2014,1,1461.0,96242.0,2,542000,14279.0,0.0,0,2014.0
3,240,1,2013,3,814.0,46840.0,2,245000,6442.0,0.0,0,2013.0
9,385,1,2021,3,999.0,27578.0,1,630000,12317.0,0.0,0,2021.0
3,304,0,2018,3,1197.0,52442.0,1,587000,11481.0,0.0,0,2018.0
12,447,1,2022,3,1197.0,66473.0,2,1180000,22460.0,0.0,0,2022.0
12,639,0,2020,3,1199.0,80167.0,1,741000,14487.0,0.0,0,2020.0
2,61,0,2016,3,1497.0,54517.0,1,785000,15351.0,0.0,0,2016.0
7,245,1,2017,3,1373.0,78030.0,1,787000,15377.0,0.0,0,2017.0
7,125,1,2014,3,1373.0,86694.0,2,511000,11370.0,0.0,0,2014.0
7,535,0,2020,3,998.0,40407.0,1,475000,9278.0,0.0,0,2020.0
7,522,1,2015,1,1248.0,54109.0,1,491000,10922.0,0.0,0,2015.0
12,3,1,2020,3,1199.0,49439.0,1,556000,10870.0,0.0,0,2020.0
5,85,1,2022,3,1353.0,34444.0,1,1607000,30588.0,0.0,0,2022.0
7,206,1,2020,3,1197.0,38426.0,2,754000,14738.0,0.0,0,2020.0
3,420,0,2021,3,1086.0,29384.0,2,543000,10608.0,0.0,0,2021.0
3,691,0,2021,3,998.0,42031.0,1,1037000,19738.0,0.0,0,2021.0
9,391,1,2022,3,999.0,66387.0,2,743000,14526.0,0.0,0,2022.0
3,791,1,2015,3,1197.0,66669.0,1,449000,8771.0,0.0,0,2015.0
7,741,1,2013,3,998.0,59116.0,1,336000,8844.0,0.0,0,2013.0
7,74,0,2021,3,1197.0,31935.0,1,835000,15893.0,0.0,0,2021.0
5,575,0,2021,3,998.0,35983.0,1,988000,18806.0,0.0,0,2021.0
7,24,1,2016,3,796.0,39283.0,1,340000,6654.0,0.0,0,2016.0
7,335,1,2020,3,1197.0,27503.0,1,614000,12004.0,0.0,0,2020.0
7,34,1,2020,0,796.0,56236.0,1,483000,9439.0,0.0,0,2020.0
12,662,1,2023,3,1199.0,6593.0,1,628000,12278.0,0.0,0,2023.0
